customer_id,name,class,gender,start_date,end_date,campaign_id,is_deleted,class_name,price,campaign_name,mean,median,max,min,count,routine_flg,membership_period_monthes,calc_date,membership_period_days
PL112670,XXXX,C03,M,2017-05-01,,CA1,0,ナイト,6000,通常,5.333333333333333,5.5,7,3,5,1,23,2019-04-30,729 days 00:00:00.000000000
IK730851,XXXX,C01,M,2017-05-01,2018-05-31,CA1,1,オールタイム,10500,通常,2.0,2.0,2,2,1,0,12,2018-05-31,395 days 00:00:00.000000000
OA737164,XX,C01,M,2017-05-01,,CA1,0,オールタイム,10500,通常,5.333333333333333,5.0,8,3,5,1,23,2019-04-30,729 days 00:00:00.000000000
OA781309,XXX,C02,F,2017-05-01,2018-05-31,CA1,1,デイタイム,7500,通常,2.5,2.5,3,2,1,0,12,2018-05-31,395 days 00:00:00.000000000
AS834214,XXXXX,C01,M,2017-05-01,2018-05-31,CA1,1,オールタイム,10500,通常,3.0,3.0,3,3,2,0,12,2018-05-31,395 days 00:00:00.000000000
IK679292,XXXXX,C01,M,2017-05-01,2018-05-31,CA1,1,オールタイム,10500,通常,2.5,2.5,4,1,1,0,12,2018-05-31,395 days 00:00:00.000000000
HI914848,XXXX,C01,M,2017-05-01,2018-05-31,CA1,1,オールタイム,10500,通常,2.5,2.5,3,2,3,0,12,2018-05-31,395 days 00:00:00.000000000
IK602331,XXXXXX,C03,M,2017-05-01,2018-04-30,CA1,1,ナイト,6000,通常,2.0,2.0,2,2,1,0,11,2018-04-30,364 days 00:00:00.000000000
PL923645,XXXX,C01,M,2017-05-01,2018-04-30,CA1,1,オールタイム,10500,通常,2.0,2.0,2,2,2,0,11,2018-04-30,364 days 00:00:00.000000000
OA273247,XXXXX,C01,M,2017-05-01,2018-04-30,CA1,1,オールタイム,10500,通常,2.0,2.0,2,2,1,0,11,2018-04-30,364 days 00:00:00.000000000
OA381877,XX,C01,F,2017-05-01,2018-04-30,CA1,1,オールタイム,10500,通常,1.0,1.0,1,1,1,0,11,2018-04-30,364 days 00:00:00.000000000
HI429448,XXX,C01,M,2017-05-01,2018-04-30,CA1,1,オールタイム,10500,通常,5.0,5.0,5,5,2,0,11,2018-04-30,364 days 00:00:00.000000000
HI142283,XXXXXX,C01,M,2017-05-01,,CA1,0,オールタイム,10500,通常,5.5,5.0,9,3,5,1,23,2019-04-30,729 days 00:00:00.000000000
HD338262,XXX,C01,F,2017-05-01,2018-04-30,CA1,1,オールタイム,10500,通常,2.0,2.0,2,2,1,0,11,2018-04-30,364 days 00:00:00.000000000
HD385904,XXXX,C03,F,2017-05-01,2018-04-30,CA1,1,ナイト,6000,通常,2.0,2.0,2,2,2,0,11,2018-04-30,364 days 00:00:00.000000000
TS578667,XXXXXX,C02,F,2017-05-01,,CA1,0,デイタイム,7500,通常,4.916666666666667,5.5,8,2,5,1,23,2019-04-30,729 days 00:00:00.000000000
AS980426,XXX,C03,F,2017-05-01,2018-04-30,CA1,1,ナイト,6000,通常,4.0,4.0,4,4,2,0,11,2018-04-30,364 days 00:00:00.000000000
IK460546,XXXXXX,C01,M,2017-05-01,2018-04-30,CA1,1,オールタイム,10500,通常,4.0,4.0,4,4,2,0,11,2018-04-30,364 days 00:00:00.000000000
TS073726,XXXXX,C02,M,2017-05-01,,CA1,0,デイタイム,7500,通常,5.833333333333333,6.0,7,4,5,1,23,2019-04-30,729 days 00:00:00.000000000
IK577493,XXXXX,C02,M,2017-05-01,,CA1,0,デイタイム,7500,通常,5.916666666666667,6.0,8,4,5,1,23,2019-04-30,729 days 00:00:00.000000000
TS649822,XXXX,C01,F,2017-05-01,2018-04-30,CA1,1,オールタイム,10500,通常,1.0,1.0,1,1,1,0,11,2018-04-30,364 days 00:00:00.000000000
AS582110,XXXXX,C02,F,2017-05-01,2018-04-30,CA1,1,デイタイム,7500,通常,1.0,1.0,1,1,1,0,11,2018-04-30,364 days 00:00:00.000000000
HI923060,XXXXX,C03,M,2017-05-01,,CA1,0,ナイト,6000,通常,6.083333333333333,6.0,8,4,5,1,23,2019-04-30,729 days 00:00:00.000000000
PL195051,XXXXX,C01,F,2017-05-01,2018-04-30,CA1,1,オールタイム,10500,通常,3.0,3.0,3,3,3,0,11,2018-04-30,364 days 00:00:00.000000000
OA210660,XXXX,C01,M,2017-05-01,,CA1,0,オールタイム,10500,通常,5.75,5.5,7,4,5,1,23,2019-04-30,729 days 00:00:00.000000000
IK387954,XX,C01,F,2017-05-01,,CA1,0,オールタイム,10500,通常,6.25,6.0,8,5,5,1,23,2019-04-30,729 days 00:00:00.000000000
PL987765,XXXX,C02,F,2017-05-01,2018-05-31,CA1,1,デイタイム,7500,通常,3.5,3.5,4,3,4,1,12,2018-05-31,395 days 00:00:00.000000000
AS030404,XXXX,C01,M,2017-05-01,2018-05-31,CA1,1,オールタイム,10500,通常,1.0,1.0,1,1,1,0,12,2018-05-31,395 days 00:00:00.000000000
AS756694,XXX,C01,F,2017-05-01,2018-05-31,CA1,1,オールタイム,10500,通常,3.5,3.5,6,1,1,0,12,2018-05-31,395 days 00:00:00.000000000
AS844339,XXXX,C01,M,2017-05-01,2018-05-31,CA1,1,オールタイム,10500,通常,3.0,3.0,4,2,1,0,12,2018-05-31,395 days 00:00:00.000000000
GD962470,XXXXX,C01,M,2017-05-01,,CA1,0,オールタイム,10500,通常,5.666666666666667,6.0,7,3,5,1,23,2019-04-30,729 days 00:00:00.000000000
HD532552,XXXXXX,C01,F,2017-05-01,,CA1,0,オールタイム,10500,通常,5.166666666666667,5.0,6,4,5,1,23,2019-04-30,729 days 00:00:00.000000000
AS356812,XXXXXX,C01,M,2017-05-01,,CA1,0,オールタイム,10500,通常,6.083333333333333,6.0,8,4,5,1,23,2019-04-30,729 days 00:00:00.000000000
TS515377,XXXXXX,C02,F,2017-05-01,2018-05-31,CA1,1,デイタイム,7500,通常,3.0,3.0,5,1,1,0,12,2018-05-31,395 days 00:00:00.000000000
OA965409,XXXXX,C03,F,2017-05-01,,CA1,0,ナイト,6000,通常,5.75,5.5,8,2,5,1,23,2019-04-30,729 days 00:00:00.000000000
HD182637,XXXX,C03,M,2017-05-01,2018-04-30,CA1,1,ナイト,6000,通常,2.0,2.0,2,2,2,0,11,2018-04-30,364 days 00:00:00.000000000
AS984922,XXXXX,C02,M,2017-05-01,,CA1,0,デイタイム,7500,通常,5.583333333333333,5.5,7,4,5,1,23,2019-04-30,729 days 00:00:00.000000000
HD894390,XXXXX,C01,F,2017-05-01,2018-04-30,CA1,1,オールタイム,10500,通常,2.0,2.0,2,2,1,0,11,2018-04-30,364 days 00:00:00.000000000
GD296555,XXXX,C02,F,2017-05-01,2018-05-31,CA1,1,デイタイム,7500,通常,2.5,2.5,4,1,1,0,12,2018-05-31,395 days 00:00:00.000000000
AS925243,XXXXX,C01,F,2017-06-01,2018-04-30,CA1,1,オールタイム,10500,通常,1.0,1.0,1,1,1,0,10,2018-04-30,333 days 00:00:00.000000000
AS516396,XXXXX,C03,F,2017-06-01,2019-01-31,CA1,1,ナイト,6000,通常,4.5,5.0,7,2,5,1,19,2019-01-31,609 days 00:00:00.000000000
OA308429,XXXX,C01,M,2017-06-01,2018-05-31,CA1,1,オールタイム,10500,通常,3.0,3.0,3,3,3,0,11,2018-05-31,364 days 00:00:00.000000000
HD467920,XXXX,C03,F,2017-06-01,,CA1,0,ナイト,6000,通常,5.583333333333333,6.0,8,3,5,1,22,2019-04-30,698 days 00:00:00.000000000
PL471805,XXXX,C01,F,2017-06-01,2019-01-31,CA1,1,オールタイム,10500,通常,3.5,3.0,7,1,4,1,19,2019-01-31,609 days 00:00:00.000000000
TS618494,XXXXXX,C01,M,2017-06-01,,CA1,0,オールタイム,10500,通常,6.583333333333333,7.0,9,2,5,1,22,2019-04-30,698 days 00:00:00.000000000
GD763258,XXX,C01,M,2017-06-01,2018-05-31,CA1,1,オールタイム,10500,通常,2.5,2.5,3,2,2,0,11,2018-05-31,364 days 00:00:00.000000000
TS948747,XX,C01,F,2017-06-01,,CA1,0,オールタイム,10500,通常,5.333333333333333,5.0,8,3,5,1,22,2019-04-30,698 days 00:00:00.000000000
TS505679,XXXXX,C03,M,2017-06-01,2018-05-31,CA1,1,ナイト,6000,通常,3.5,3.5,4,3,3,0,11,2018-05-31,364 days 00:00:00.000000000
HI101829,XXXXX,C02,F,2017-06-01,,CA1,0,デイタイム,7500,通常,6.083333333333333,6.0,10,3,5,1,22,2019-04-30,698 days 00:00:00.000000000
OA228506,XXXXX,C01,M,2017-06-01,,CA1,0,オールタイム,10500,通常,6.25,6.0,10,3,5,1,22,2019-04-30,698 days 00:00:00.000000000
OA840257,XXXX,C02,M,2017-06-01,,CA1,0,デイタイム,7500,通常,5.916666666666667,6.0,8,4,5,1,22,2019-04-30,698 days 00:00:00.000000000
TS250479,XXX,C01,M,2017-06-01,,CA1,0,オールタイム,10500,通常,5.416666666666667,5.0,7,3,5,1,22,2019-04-30,698 days 00:00:00.000000000
AS571298,XXXX,C02,F,2017-06-01,2019-02-28,CA1,1,デイタイム,7500,通常,3.727272727272727,4.0,6,2,5,1,20,2019-02-28,637 days 00:00:00.000000000
PL576686,XXXX,C03,M,2017-06-01,2018-04-30,CA1,1,ナイト,6000,通常,2.0,2.0,2,2,1,0,10,2018-04-30,333 days 00:00:00.000000000
OA732282,XX,C01,F,2017-06-01,,CA1,0,オールタイム,10500,通常,6.833333333333333,7.0,9,3,5,1,22,2019-04-30,698 days 00:00:00.000000000
IK164154,XX,C03,F,2017-06-01,2018-04-30,CA1,1,ナイト,6000,通常,2.0,2.0,2,2,1,0,10,2018-04-30,333 days 00:00:00.000000000
PL632987,XXX,C02,F,2017-06-01,2018-04-30,CA1,1,デイタイム,7500,通常,2.0,2.0,2,2,1,0,10,2018-04-30,333 days 00:00:00.000000000
GD725111,XXX,C02,F,2017-06-01,2018-05-31,CA1,1,デイタイム,7500,通常,1.5,1.5,2,1,2,0,11,2018-05-31,364 days 00:00:00.000000000
PL057547,XXXX,C03,M,2017-06-01,,CA1,0,ナイト,6000,通常,5.833333333333333,6.0,9,3,5,1,22,2019-04-30,698 days 00:00:00.000000000
HD508159,XXXXX,C03,F,2017-06-01,2018-05-31,CA1,1,ナイト,6000,通常,2.0,2.0,3,1,3,0,11,2018-05-31,364 days 00:00:00.000000000
TS865598,XXXX,C01,F,2017-06-01,2018-05-31,CA1,1,オールタイム,10500,通常,2.0,2.0,3,1,3,0,11,2018-05-31,364 days 00:00:00.000000000
IK755601,XXXX,C03,F,2017-06-01,,CA1,0,ナイト,6000,通常,6.0,6.0,8,4,5,1,22,2019-04-30,698 days 00:00:00.000000000
AS347661,XXX,C02,F,2017-06-01,2018-04-30,CA1,1,デイタイム,7500,通常,2.0,2.0,2,2,2,0,10,2018-04-30,333 days 00:00:00.000000000
OA053175,XXXX,C03,F,2017-06-01,2018-05-31,CA1,1,ナイト,6000,通常,3.5,3.5,5,2,4,1,11,2018-05-31,364 days 00:00:00.000000000
PL681000,XXXX,C01,M,2017-06-01,2018-05-31,CA1,1,オールタイム,10500,通常,3.0,3.0,4,2,2,0,11,2018-05-31,364 days 00:00:00.000000000
PL622205,XXX,C03,F,2017-06-01,,CA1,0,ナイト,6000,通常,5.416666666666667,5.0,9,3,5,1,22,2019-04-30,698 days 00:00:00.000000000
GD283160,XXX,C01,F,2017-06-01,2018-04-30,CA1,1,オールタイム,10500,通常,2.0,2.0,2,2,2,0,10,2018-04-30,333 days 00:00:00.000000000
HI650178,XXXXX,C02,F,2017-06-01,2018-05-31,CA1,1,デイタイム,7500,通常,2.5,2.5,3,2,2,0,11,2018-05-31,364 days 00:00:00.000000000
TS883038,XXXXX,C01,F,2017-06-01,,CA1,0,オールタイム,10500,通常,5.416666666666667,6.0,7,4,5,1,22,2019-04-30,698 days 00:00:00.000000000
TS669690,XX,C02,F,2017-06-01,2018-04-30,CA1,1,デイタイム,7500,通常,1.0,1.0,1,1,1,0,10,2018-04-30,333 days 00:00:00.000000000
OA681518,XXXX,C02,F,2017-06-01,2018-04-30,CA1,1,デイタイム,7500,通常,1.0,1.0,1,1,1,0,10,2018-04-30,333 days 00:00:00.000000000
GD087620,XXXXX,C01,F,2017-06-01,2018-05-31,CA1,1,オールタイム,10500,通常,3.5,3.5,5,2,2,0,11,2018-05-31,364 days 00:00:00.000000000
GD770166,XXXXX,C01,M,2017-06-01,2018-05-31,CA1,1,オールタイム,10500,通常,1.0,1.0,1,1,1,0,11,2018-05-31,364 days 00:00:00.000000000
GD912745,XXXX,C03,F,2017-06-01,,CA1,0,ナイト,6000,通常,5.833333333333333,6.0,8,3,5,1,22,2019-04-30,698 days 00:00:00.000000000
GD812922,XX,C01,M,2017-06-01,,CA1,0,オールタイム,10500,通常,5.333333333333333,5.5,7,3,5,1,22,2019-04-30,698 days 00:00:00.000000000
AS272193,XXXXX,C01,M,2017-06-01,,CA1,0,オールタイム,10500,通常,5.583333333333333,5.5,9,3,5,1,22,2019-04-30,698 days 00:00:00.000000000
IK604371,XXXXX,C01,M,2017-06-01,2018-05-31,CA1,1,オールタイム,10500,通常,3.5,3.5,4,3,4,1,11,2018-05-31,364 days 00:00:00.000000000
HI802716,XXXX,C01,M,2017-06-01,,CA1,0,オールタイム,10500,通常,6.0,6.5,9,2,5,1,22,2019-04-30,698 days 00:00:00.000000000
TS776409,XXX,C02,F,2017-06-01,2018-05-31,CA1,1,デイタイム,7500,通常,2.5,2.5,3,2,1,0,11,2018-05-31,364 days 00:00:00.000000000
GD622254,XXXX,C01,M,2017-06-01,,CA1,0,オールタイム,10500,通常,6.25,6.0,8,5,5,1,22,2019-04-30,698 days 00:00:00.000000000
HD812799,XXX,C01,F,2017-06-01,,CA1,0,オールタイム,10500,通常,5.666666666666667,5.5,7,4,5,1,22,2019-04-30,698 days 00:00:00.000000000
GD911889,XXXXX,C03,M,2017-06-01,,CA1,0,ナイト,6000,通常,5.083333333333333,5.0,8,3,5,1,22,2019-04-30,698 days 00:00:00.000000000
HI921882,XXXXX,C01,M,2017-06-01,,CA1,0,オールタイム,10500,通常,6.583333333333333,7.0,11,3,5,1,22,2019-04-30,698 days 00:00:00.000000000
TS294433,XXX,C01,F,2017-06-01,,CA1,0,オールタイム,10500,通常,5.833333333333333,6.0,10,2,5,1,22,2019-04-30,698 days 00:00:00.000000000
IK025456,XXXXXX,C03,F,2017-06-01,2018-06-30,CA1,1,ナイト,6000,通常,3.0,3.0,4,2,3,0,12,2018-06-30,394 days 00:00:00.000000000
PL846767,XXXXX,C01,M,2017-06-01,2018-06-30,CA1,1,オールタイム,10500,通常,2.3333333333333335,3.0,3,1,3,0,12,2018-06-30,394 days 00:00:00.000000000
PL314896,XXX,C03,M,2017-06-01,2018-06-30,CA1,1,ナイト,6000,通常,3.0,4.0,4,1,3,0,12,2018-06-30,394 days 00:00:00.000000000
PL093468,XXXXX,C01,M,2017-06-01,2018-06-30,CA1,1,オールタイム,10500,通常,3.0,3.0,4,2,3,0,12,2018-06-30,394 days 00:00:00.000000000
HI020083,XXXXX,C01,M,2017-06-01,2018-06-30,CA1,1,オールタイム,10500,通常,3.0,3.0,3,3,3,0,12,2018-06-30,394 days 00:00:00.000000000
PL403622,XXXXX,C02,F,2017-06-01,2018-04-30,CA1,1,デイタイム,7500,通常,1.0,1.0,1,1,1,0,10,2018-04-30,333 days 00:00:00.000000000
HI992479,XXXXX,C02,F,2017-06-01,2018-06-30,CA1,1,デイタイム,7500,通常,3.0,2.0,5,2,2,0,12,2018-06-30,394 days 00:00:00.000000000
PL248170,XXXXX,C01,M,2017-06-01,2018-06-30,CA1,1,オールタイム,10500,通常,2.0,2.0,2,2,2,0,12,2018-06-30,394 days 00:00:00.000000000
OA536894,XXXXX,C02,F,2017-06-01,2018-06-30,CA1,1,デイタイム,7500,通常,4.0,4.0,5,3,2,0,12,2018-06-30,394 days 00:00:00.000000000
AS305860,XXXX,C01,M,2017-06-01,2018-06-30,CA1,1,オールタイム,10500,通常,3.3333333333333335,3.0,5,2,1,0,12,2018-06-30,394 days 00:00:00.000000000
HD492524,XXXXX,C01,M,2017-06-01,2018-06-30,CA1,1,オールタイム,10500,通常,1.3333333333333333,1.0,2,1,1,0,12,2018-06-30,394 days 00:00:00.000000000
GD862018,XXXX,C02,F,2017-06-01,2018-06-30,CA1,1,デイタイム,7500,通常,2.0,2.0,3,1,2,0,12,2018-06-30,394 days 00:00:00.000000000
PL944386,XXXXXX,C02,F,2017-06-01,,CA1,0,デイタイム,7500,通常,6.166666666666667,6.0,9,3,5,1,22,2019-04-30,698 days 00:00:00.000000000
PL639331,XXXX,C02,F,2017-06-01,,CA1,0,デイタイム,7500,通常,6.25,6.5,10,2,5,1,22,2019-04-30,698 days 00:00:00.000000000
TS186877,XXXXX,C01,M,2017-06-01,,CA1,0,オールタイム,10500,通常,6.083333333333333,6.0,9,4,5,1,22,2019-04-30,698 days 00:00:00.000000000
TS885968,XXXXX,C01,F,2017-06-01,,CA1,0,オールタイム,10500,通常,6.083333333333333,6.0,10,3,5,1,22,2019-04-30,698 days 00:00:00.000000000
HD561717,XXXX,C02,F,2017-06-01,,CA1,0,デイタイム,7500,通常,5.666666666666667,6.0,9,3,5,1,22,2019-04-30,698 days 00:00:00.000000000
OA250792,XXXX,C01,M,2017-06-01,,CA1,0,オールタイム,10500,通常,5.75,6.0,7,3,5,1,22,2019-04-30,698 days 00:00:00.000000000
AS060041,XXXX,C01,M,2017-06-01,,CA1,0,オールタイム,10500,通常,6.666666666666667,7.0,9,4,5,1,22,2019-04-30,698 days 00:00:00.000000000
TS059971,XXXXX,C02,M,2017-06-01,,CA1,0,デイタイム,7500,通常,5.25,5.0,7,3,5,1,22,2019-04-30,698 days 00:00:00.000000000
GD032887,XXX,C03,M,2017-06-01,,CA1,0,ナイト,6000,通常,5.75,6.0,9,2,5,1,22,2019-04-30,698 days 00:00:00.000000000
GD825223,XXXXX,C01,F,2017-06-01,,CA1,0,オールタイム,10500,通常,5.666666666666667,6.0,8,2,5,1,22,2019-04-30,698 days 00:00:00.000000000
PL990087,XX,C03,M,2017-06-01,,CA1,0,ナイト,6000,通常,6.25,6.5,9,4,5,1,22,2019-04-30,698 days 00:00:00.000000000
HI084482,XXXXXX,C03,F,2017-06-01,,CA1,0,ナイト,6000,通常,5.666666666666667,6.0,8,2,5,1,22,2019-04-30,698 days 00:00:00.000000000
TS974079,XXXX,C02,F,2017-06-01,,CA1,0,デイタイム,7500,通常,6.083333333333333,5.5,9,4,5,1,22,2019-04-30,698 days 00:00:00.000000000
HI213334,XXXXX,C02,F,2017-06-01,,CA1,0,デイタイム,7500,通常,5.583333333333333,5.0,11,3,5,1,22,2019-04-30,698 days 00:00:00.000000000
HD730447,XXXXX,C01,M,2017-06-01,,CA1,0,オールタイム,10500,通常,5.416666666666667,5.5,8,3,5,1,22,2019-04-30,698 days 00:00:00.000000000
OA440389,XXXXXX,C01,F,2017-06-01,,CA1,0,オールタイム,10500,通常,6.333333333333333,6.5,10,3,5,1,22,2019-04-30,698 days 00:00:00.000000000
IK596141,XXXX,C02,F,2017-06-01,,CA1,0,デイタイム,7500,通常,5.333333333333333,5.5,7,2,5,1,22,2019-04-30,698 days 00:00:00.000000000
PL315222,XXX,C01,M,2017-06-01,2018-06-30,CA1,1,オールタイム,10500,通常,2.6666666666666665,2.0,5,1,2,0,12,2018-06-30,394 days 00:00:00.000000000
HD320060,XXXX,C03,M,2017-06-01,,CA1,0,ナイト,6000,通常,5.916666666666667,6.5,8,4,5,1,22,2019-04-30,698 days 00:00:00.000000000
TS150659,XX,C03,F,2017-06-01,,CA1,0,ナイト,6000,通常,4.833333333333333,5.0,9,1,5,1,22,2019-04-30,698 days 00:00:00.000000000
AS569518,XXXX,C03,M,2017-06-01,,CA1,0,ナイト,6000,通常,5.0,4.5,9,3,5,1,22,2019-04-30,698 days 00:00:00.000000000
HD727444,XXXXX,C03,M,2017-06-01,,CA1,0,ナイト,6000,通常,5.666666666666667,5.5,9,3,5,1,22,2019-04-30,698 days 00:00:00.000000000
AS707671,XXXX,C02,F,2017-06-01,,CA1,0,デイタイム,7500,通常,6.0,5.0,10,4,5,1,22,2019-04-30,698 days 00:00:00.000000000
HI441426,XXXXX,C01,M,2017-06-01,,CA1,0,オールタイム,10500,通常,6.0,5.5,9,3,5,1,22,2019-04-30,698 days 00:00:00.000000000
PL228159,XXXX,C01,F,2017-06-01,,CA1,0,オールタイム,10500,通常,5.5,5.0,7,4,5,1,22,2019-04-30,698 days 00:00:00.000000000
TS316311,XXXXX,C03,M,2017-06-01,,CA1,0,ナイト,6000,通常,4.833333333333333,4.5,8,3,5,1,22,2019-04-30,698 days 00:00:00.000000000
HI337854,XXXXX,C03,M,2017-06-01,,CA1,0,ナイト,6000,通常,5.75,5.0,9,4,5,1,22,2019-04-30,698 days 00:00:00.000000000
PL043513,XXX,C01,F,2017-06-01,2019-02-28,CA1,1,オールタイム,10500,通常,3.727272727272727,4.0,6,2,5,1,20,2019-02-28,637 days 00:00:00.000000000
PL479702,XX,C02,F,2017-06-01,,CA1,0,デイタイム,7500,通常,5.666666666666667,5.5,7,4,5,1,22,2019-04-30,698 days 00:00:00.000000000
HI145167,XXXXX,C03,M,2017-06-01,,CA1,0,ナイト,6000,通常,5.666666666666667,5.0,10,3,5,1,22,2019-04-30,698 days 00:00:00.000000000
OA198162,XXXXX,C02,F,2017-06-01,,CA1,0,デイタイム,7500,通常,6.25,6.0,8,4,5,1,22,2019-04-30,698 days 00:00:00.000000000
PL000073,XXXXX,C01,M,2017-06-01,2018-04-30,CA1,1,オールタイム,10500,通常,5.0,5.0,5,5,4,1,10,2018-04-30,333 days 00:00:00.000000000
AS941998,XXXXX,C03,F,2017-06-01,,CA1,0,ナイト,6000,通常,5.75,5.5,9,3,5,1,22,2019-04-30,698 days 00:00:00.000000000
AS107662,XXXX,C03,F,2017-06-01,,CA1,0,ナイト,6000,通常,6.166666666666667,6.0,9,4,5,1,22,2019-04-30,698 days 00:00:00.000000000
IK794489,XXX,C02,F,2017-06-01,,CA1,0,デイタイム,7500,通常,5.833333333333333,6.0,8,4,5,1,22,2019-04-30,698 days 00:00:00.000000000
TS633741,XXXX,C02,F,2017-06-01,2019-02-28,CA1,1,デイタイム,7500,通常,4.181818181818182,4.0,8,2,5,1,20,2019-02-28,637 days 00:00:00.000000000
AS015739,XXXXX,C03,M,2017-06-01,,CA1,0,ナイト,6000,通常,5.583333333333333,5.5,8,4,5,1,22,2019-04-30,698 days 00:00:00.000000000
OA640152,XXXX,C01,M,2017-06-01,,CA1,0,オールタイム,10500,通常,6.0,6.0,8,4,5,1,22,2019-04-30,698 days 00:00:00.000000000
TS741548,XXXXXX,C01,M,2017-07-01,2018-05-31,CA2,1,オールタイム,10500,入会費半額,3.0,3.0,3,3,1,0,10,2018-05-31,334 days 00:00:00.000000000
HI720757,XXXXX,C01,M,2017-07-01,2018-09-30,CA2,1,オールタイム,10500,入会費半額,2.6666666666666665,3.0,4,1,4,1,14,2018-09-30,456 days 00:00:00.000000000
AS212221,XX,C03,M,2017-07-01,,CA2,0,ナイト,6000,入会費半額,5.833333333333333,6.0,9,2,5,1,21,2019-04-30,668 days 00:00:00.000000000
HI658527,XXXX,C01,M,2017-07-01,2018-09-30,CA2,1,オールタイム,10500,入会費半額,2.0,2.0,3,1,3,0,14,2018-09-30,456 days 00:00:00.000000000
TS181112,XXXXX,C03,F,2017-07-01,,CA2,0,ナイト,6000,入会費半額,6.0,6.0,8,4,5,1,21,2019-04-30,668 days 00:00:00.000000000
HD460027,XXXX,C01,M,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,5.916666666666667,5.0,9,4,5,1,21,2019-04-30,668 days 00:00:00.000000000
OA032662,XXXXX,C02,F,2017-07-01,2018-05-31,CA2,1,デイタイム,7500,入会費半額,3.0,3.0,3,3,3,0,10,2018-05-31,334 days 00:00:00.000000000
IK938063,XX,C03,F,2017-07-01,2018-05-31,CA2,1,ナイト,6000,入会費半額,2.0,2.0,3,1,1,0,10,2018-05-31,334 days 00:00:00.000000000
OA440090,XXXXX,C02,F,2017-07-01,2018-05-31,CA2,1,デイタイム,7500,入会費半額,4.5,4.5,7,2,5,1,10,2018-05-31,334 days 00:00:00.000000000
IK185443,XXX,C01,F,2017-07-01,2018-05-31,CA2,1,オールタイム,10500,入会費半額,2.0,2.0,2,2,2,0,10,2018-05-31,334 days 00:00:00.000000000
IK373014,XXXXX,C01,F,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,6.333333333333333,6.5,9,4,5,1,21,2019-04-30,668 days 00:00:00.000000000
HD262708,XXXXXX,C03,F,2017-07-01,2018-05-31,CA2,1,ナイト,6000,入会費半額,3.0,3.0,4,2,2,0,10,2018-05-31,334 days 00:00:00.000000000
HI383326,XXXX,C02,F,2017-07-01,,CA2,0,デイタイム,7500,入会費半額,5.5,5.0,7,5,5,1,21,2019-04-30,668 days 00:00:00.000000000
GD297149,XXXX,C02,F,2017-07-01,2018-05-31,CA2,1,デイタイム,7500,入会費半額,3.0,3.0,4,2,1,0,10,2018-05-31,334 days 00:00:00.000000000
GD181791,XXXX,C01,F,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,5.666666666666667,5.0,10,2,5,1,21,2019-04-30,668 days 00:00:00.000000000
TS895361,XXXXX,C02,F,2017-07-01,,CA2,0,デイタイム,7500,入会費半額,5.5,6.0,8,3,5,1,21,2019-04-30,668 days 00:00:00.000000000
OA661244,XXX,C01,M,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,6.5,6.5,9,5,5,1,21,2019-04-30,668 days 00:00:00.000000000
GD394435,XXXXX,C02,F,2017-07-01,,CA2,0,デイタイム,7500,入会費半額,5.666666666666667,5.5,8,3,5,1,21,2019-04-30,668 days 00:00:00.000000000
GD258009,XXXXX,C01,M,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,5.166666666666667,5.0,9,1,5,1,21,2019-04-30,668 days 00:00:00.000000000
TS151776,XX,C01,F,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,5.416666666666667,5.0,8,4,5,1,21,2019-04-30,668 days 00:00:00.000000000
GD257285,XXXX,C01,M,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,5.583333333333333,6.0,7,4,5,1,21,2019-04-30,668 days 00:00:00.000000000
IK865460,XXXXX,C02,F,2017-07-01,,CA2,0,デイタイム,7500,入会費半額,5.916666666666667,5.5,9,4,5,1,21,2019-04-30,668 days 00:00:00.000000000
AS345508,XXXX,C02,M,2017-07-01,,CA2,0,デイタイム,7500,入会費半額,5.833333333333333,6.0,8,3,5,1,21,2019-04-30,668 days 00:00:00.000000000
AS902294,XXXXXX,C02,F,2017-07-01,,CA2,0,デイタイム,7500,入会費半額,5.833333333333333,6.5,7,2,5,1,21,2019-04-30,668 days 00:00:00.000000000
TS362290,XXXXXX,C01,M,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,5.75,6.0,8,3,5,1,21,2019-04-30,668 days 00:00:00.000000000
IK297680,XXXXX,C03,M,2017-07-01,,CA2,0,ナイト,6000,入会費半額,7.0,7.5,9,4,5,1,21,2019-04-30,668 days 00:00:00.000000000
OA846208,XXXXX,C03,M,2017-07-01,,CA2,0,ナイト,6000,入会費半額,5.0,5.0,8,2,5,1,21,2019-04-30,668 days 00:00:00.000000000
OA786284,XXXXXX,C01,F,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,6.166666666666667,6.5,9,2,5,1,21,2019-04-30,668 days 00:00:00.000000000
TS032043,XXXXX,C01,M,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,5.666666666666667,6.5,9,2,5,1,21,2019-04-30,668 days 00:00:00.000000000
